"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"2770","euskadi","2020-05-30",26549204,"Bilbao",43.25102,-2.92234,"Loft","Entire home/apt",4,2,2,"$70.00",2,1125,29,100,100
"2771","euskadi","2020-05-30",26550643,"Donostia-San SebastiÃ¡n",43.31486,-1.97996,"Apartment","Entire home/apt",4,2,3,"$210.00",2,1125,29,154,154
"2772","euskadi","2020-05-30",26555623,"Bilbao",43.25757,-2.92455,"Apartment","Entire home/apt",5,3,3,"$110.00",3,60,0,141,4230
"2773","euskadi","2020-05-30",26567686,"Hondarribia",43.37663,-1.79455,"Boat","Entire home/apt",4,2,2,"$75.00",5,1125,30,NA,0
"2774","euskadi","2020-05-30",26580922,"Getaria",43.30142,-2.20338,"Apartment","Entire home/apt",4,1,2,"$1,000.00",1,1125,23,55.8571428571429,391
"2775","euskadi","2020-05-30",26580944,"Getaria",43.30263,-2.20427,"Apartment","Entire home/apt",4,1,2,"$1,000.00",1,1125,24,111.666666666667,670
"2776","euskadi","2020-05-30",26580960,"Getaria",43.30181,-2.20406,"Apartment","Entire home/apt",4,1,2,"$1,000.00",1,1125,28,81,162
"2777","euskadi","2020-05-30",26588762,"Bilbao",43.25587,-2.9236,"Apartment","Entire home/apt",5,3,4,"$150.00",2,366,27,630,1890
"2778","euskadi","2020-05-30",26592447,"Zarautz",43.28756,-2.16946,"Apartment","Entire home/apt",4,2,3,"$90.00",3,1124,0,165,4950
"2779","euskadi","2020-05-30",26620970,"Bilbao",43.25755,-2.92979,"Apartment","Entire home/apt",4,2,2,"$110.00",2,1125,25,182,910
"2780","euskadi","2020-05-30",26624734,"Hondarribia",43.36708,-1.79474,"Aparthotel","Private room",4,1,4,"$230.00",1,1125,25,131,655
"2781","euskadi","2020-05-30",26625343,"Donostia-San SebastiÃ¡n",43.31359,-1.98287,"Serviced apartment","Hotel room",2,1,1,"$130.00",3,60,28,143,286
"2782","euskadi","2020-05-30",26646728,"Irun",43.32404,-1.76759,"Apartment","Entire home/apt",7,3,5,"$98.00",2,499,30,NA,0
"2783","euskadi","2020-05-30",26650051,"Hondarribia",43.36449,-1.79326,"Apartment","Entire home/apt",6,2,4,"$81.00",2,499,29,81,81
"2784","euskadi","2020-05-30",26650668,"Aia",43.25491,-2.16452,"Farm stay","Shared room",4,1,3,"$18.00",3,30,0,18,540
"2785","euskadi","2020-05-30",26651530,"Bilbao",43.25255,-2.94134,"Apartment","Private room",3,1,2,"$50.00",2,30,27,56.6666666666667,170
"2786","euskadi","2020-05-30",26652849,"Ordizia",43.0533,-2.17865,"House","Private room",5,3,3,"$80.00",1,10,0,80,2400
"2787","euskadi","2020-05-30",26667047,"Donostia-San SebastiÃ¡n",43.31434,-1.9841,"Apartment","Entire home/apt",5,2,5,"$100.00",2,27,30,NA,0
"2788","euskadi","2020-05-30",26667858,"Aia",43.25176,-2.19285,"Apartment","Entire home/apt",8,4,6,"$220.00",2,15,28,220,440
