"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"590","valencia","2020-06-30",5788039,"RUSSAFA",39.46729,-0.37611,"Apartment","Entire home/apt",6,2,3,"$96.00",1,1125,0,145.5,4365
"591","valencia","2020-06-30",5788831,"ALBORS",39.46778,-0.35578,"Apartment","Entire home/apt",4,2,4,"$95.00",4,1125,27,103.333333333333,310
"592","valencia","2020-06-30",5790057,"SANT FRANCESC",39.46866,-0.37465,"Apartment","Entire home/apt",6,2,5,"$96.00",1,1125,0,163.833333333333,4915
"593","valencia","2020-06-30",5792111,"NATZARET",39.44416,-0.33386,"Apartment","Entire home/apt",4,2,3,"$42.00",3,1125,0,42.9333333333333,1288
"594","valencia","2020-06-30",5794235,"EL BOTANIC",39.47555,-0.38489,"Apartment","Entire home/apt",3,2,4,"$48.00",2,60,7,49.3913043478261,1136
"595","valencia","2020-06-30",5801842,"EL GRAU",39.4617,-0.33745,"Apartment","Private room",1,1,1,"$18.00",3,90,0,13.5333333333333,406
"596","valencia","2020-06-30",5811183,"LES TENDETES",39.48288,-0.38404,"Apartment","Entire home/apt",3,2,2,"$90.00",2,1125,0,90,2700
"597","valencia","2020-06-30",5819753,"EL CARME",39.48057,-0.38152,"Apartment","Entire home/apt",4,2,3,"$39.00",2,10,29,55,55
"598","valencia","2020-06-30",5857631,"RUSSAFA",39.46371,-0.37484,"Apartment","Entire home/apt",4,1,2,"$66.00",5,180,17,60,780
"599","valencia","2020-06-30",5879631,"LA PETXINA",39.47009,-0.38858,"Apartment","Entire home/apt",6,2,4,"$65.00",1,1124,21,65,585
"600","valencia","2020-06-30",5922708,"RUSSAFA",39.45934,-0.3731,"Apartment","Private room",2,1,2,"$30.00",2,1125,29,30,30
"601","valencia","2020-06-30",5923875,"RUSSAFA",39.46048,-0.37714,"Apartment","Entire home/apt",3,1,1,"$50.00",5,60,30,NA,0
"602","valencia","2020-06-30",5955158,"ALBORS",39.46959,-0.35392,"Apartment","Entire home/apt",2,1,1,"$70.00",2,365,18,70,840
"603","valencia","2020-06-30",5955816,"ALBORS",39.46958,-0.35392,"Apartment","Entire home/apt",2,1,1,"$70.00",2,365,15,70,1050
"604","valencia","2020-06-30",5956116,"ALBORS",39.4696,-0.35387,"Apartment","Entire home/apt",6,3,5,"$110.00",2,365,24,110,660
"605","valencia","2020-06-30",5956427,"ALBORS",39.4696,-0.35387,"Apartment","Entire home/apt",6,3,5,"$110.00",2,365,13,110,1870
"606","valencia","2020-06-30",5956789,"ALBORS",39.4696,-0.35387,"Apartment","Entire home/apt",6,3,5,"$110.00",2,365,18,110,1320
"607","valencia","2020-06-30",5956901,"MESTALLA",39.47374,-0.35985,"Apartment","Entire home/apt",6,3,5,"$80.00",2,365,0,80,2400
"608","valencia","2020-06-30",5957076,"MESTALLA",39.47375,-0.35985,"Apartment","Entire home/apt",6,3,5,"$80.00",2,365,17,80,1040
"609","valencia","2020-06-30",5957142,"MESTALLA",39.47375,-0.35985,"Apartment","Entire home/apt",6,3,5,"$80.00",2,365,24,80,480
"610","valencia","2020-06-30",5957190,"MESTALLA",39.47387,-0.35978,"Apartment","Entire home/apt",6,3,5,"$80.00",2,365,16,80,1120
"611","valencia","2020-06-30",5957237,"MESTALLA",39.47387,-0.35978,"Apartment","Entire home/apt",6,3,5,"$80.00",2,365,0,80,2400
"612","valencia","2020-06-30",5987516,"EL GRAU",39.46013,-0.3382,"House","Private room",2,1,1,"$25.00",1,1125,2,26.4285714285714,740
"613","valencia","2020-06-30",5988649,"CIUTAT DE LES ARTS I DE LES CIENCIES",39.45517,-0.36001,"Apartment","Entire home/apt",5,3,4,"$70.00",1,30,29,70,70
"614","valencia","2020-06-30",6028994,"LA MALVA-ROSA",39.47631,-0.32679,"Apartment","Entire home/apt",5,2,4,"$69.00",1,1125,30,NA,0
"615","valencia","2020-06-30",6028995,"LA MALVA-ROSA",39.47769,-0.32842,"Apartment","Entire home/apt",5,2,3,"$55.00",1,1125,30,NA,0
"616","valencia","2020-06-30",6036966,"LA SEU",39.47424,-0.37672,"Apartment","Entire home/apt",4,1,1,"$62.00",3,1124,29,62,62
"617","valencia","2020-06-30",6073436,"RUSSAFA",39.4609,-0.37782,"Apartment","Entire home/apt",2,1,1,"$59.00",6,1125,4,65.9230769230769,1714
"618","valencia","2020-06-30",6074045,"RUSSAFA",39.46137,-0.37135,"Loft","Entire home/apt",2,1,0,"$65.00",5,1125,27,80,240
"619","valencia","2020-06-30",6076389,"LA PUNTA",39.44981,-0.34706,"Cottage","Entire home/apt",5,3,3,"$30.00",2,1125,27,50,150
"620","valencia","2020-06-30",6081762,"LA VEGA BAIXA",39.47585,-0.34864,"Apartment","Private room",2,1,1,"$25.00",1,1125,8,26.3636363636364,580
