"","country","region","city","data_date","listings_url","calendar_url"
"118","greece","attica","athens","2020-04-21","http://data.insideairbnb.com/greece/attica/athens/2020-04-21/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2020-04-21/data/calendar.csv.gz"
"119","greece","attica","athens","2020-03-17","http://data.insideairbnb.com/greece/attica/athens/2020-03-17/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2020-03-17/data/calendar.csv.gz"
"120","greece","attica","athens","2020-02-20","http://data.insideairbnb.com/greece/attica/athens/2020-02-20/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2020-02-20/data/calendar.csv.gz"
"121","greece","attica","athens","2020-01-13","http://data.insideairbnb.com/greece/attica/athens/2020-01-13/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2020-01-13/data/calendar.csv.gz"
"122","greece","attica","athens","2019-12-14","http://data.insideairbnb.com/greece/attica/athens/2019-12-14/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2019-12-14/data/calendar.csv.gz"
"123","greece","attica","athens","2019-11-19","http://data.insideairbnb.com/greece/attica/athens/2019-11-19/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2019-11-19/data/calendar.csv.gz"
"124","greece","attica","athens","2019-10-17","http://data.insideairbnb.com/greece/attica/athens/2019-10-17/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2019-10-17/data/calendar.csv.gz"
"125","greece","attica","athens","2019-09-20","http://data.insideairbnb.com/greece/attica/athens/2019-09-20/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2019-09-20/data/calendar.csv.gz"
"126","greece","attica","athens","2019-08-13","http://data.insideairbnb.com/greece/attica/athens/2019-08-13/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2019-08-13/data/calendar.csv.gz"
"127","greece","attica","athens","2019-07-13","http://data.insideairbnb.com/greece/attica/athens/2019-07-13/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2019-07-13/data/calendar.csv.gz"
"128","greece","attica","athens","2019-06-10","http://data.insideairbnb.com/greece/attica/athens/2019-06-10/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2019-06-10/data/calendar.csv.gz"
"129","greece","attica","athens","2019-05-15","http://data.insideairbnb.com/greece/attica/athens/2019-05-15/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2019-05-15/data/calendar.csv.gz"
"130","greece","attica","athens","2019-04-13","http://data.insideairbnb.com/greece/attica/athens/2019-04-13/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2019-04-13/data/calendar.csv.gz"
"131","greece","attica","athens","2019-03-11","http://data.insideairbnb.com/greece/attica/athens/2019-03-11/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2019-03-11/data/calendar.csv.gz"
"132","greece","attica","athens","2019-02-08","http://data.insideairbnb.com/greece/attica/athens/2019-02-08/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2019-02-08/data/calendar.csv.gz"
"133","greece","attica","athens","2019-01-16","http://data.insideairbnb.com/greece/attica/athens/2019-01-16/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2019-01-16/data/calendar.csv.gz"
"134","greece","attica","athens","2018-12-12","http://data.insideairbnb.com/greece/attica/athens/2018-12-12/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2018-12-12/data/calendar.csv.gz"
"135","greece","attica","athens","2018-11-15","http://data.insideairbnb.com/greece/attica/athens/2018-11-15/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2018-11-15/data/calendar.csv.gz"
"136","greece","attica","athens","2018-10-11","http://data.insideairbnb.com/greece/attica/athens/2018-10-11/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2018-10-11/data/calendar.csv.gz"
"137","greece","attica","athens","2018-09-13","http://data.insideairbnb.com/greece/attica/athens/2018-09-13/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2018-09-13/data/calendar.csv.gz"
"138","greece","attica","athens","2018-08-15","http://data.insideairbnb.com/greece/attica/athens/2018-08-15/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2018-08-15/data/calendar.csv.gz"
"139","greece","attica","athens","2018-07-16","http://data.insideairbnb.com/greece/attica/athens/2018-07-16/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2018-07-16/data/calendar.csv.gz"
"140","greece","attica","athens","2018-05-16","http://data.insideairbnb.com/greece/attica/athens/2018-05-16/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2018-05-16/data/calendar.csv.gz"
"141","greece","attica","athens","2018-04-14","http://data.insideairbnb.com/greece/attica/athens/2018-04-14/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2018-04-14/data/calendar.csv.gz"
"142","greece","attica","athens","2017-05-09","http://data.insideairbnb.com/greece/attica/athens/2017-05-09/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2017-05-09/data/calendar.csv.gz"
"143","greece","attica","athens","2015-07-17","http://data.insideairbnb.com/greece/attica/athens/2015-07-17/data/listings.csv.gz","http://data.insideairbnb.com/greece/attica/athens/2015-07-17/data/calendar.csv.gz"
"144","united-states","tx","austin","2020-09-17","http://data.insideairbnb.com/united-states/tx/austin/2020-09-17/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2020-09-17/data/calendar.csv.gz"
"145","united-states","tx","austin","2020-08-30","http://data.insideairbnb.com/united-states/tx/austin/2020-08-30/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2020-08-30/data/calendar.csv.gz"
"146","united-states","tx","austin","2020-07-19","http://data.insideairbnb.com/united-states/tx/austin/2020-07-19/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2020-07-19/data/calendar.csv.gz"
"147","united-states","tx","austin","2020-06-13","http://data.insideairbnb.com/united-states/tx/austin/2020-06-13/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2020-06-13/data/calendar.csv.gz"
"148","united-states","tx","austin","2020-05-16","http://data.insideairbnb.com/united-states/tx/austin/2020-05-16/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2020-05-16/data/calendar.csv.gz"
"149","united-states","tx","austin","2020-04-20","http://data.insideairbnb.com/united-states/tx/austin/2020-04-20/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2020-04-20/data/calendar.csv.gz"
"150","united-states","tx","austin","2020-03-17","http://data.insideairbnb.com/united-states/tx/austin/2020-03-17/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2020-03-17/data/calendar.csv.gz"
"151","united-states","tx","austin","2020-02-19","http://data.insideairbnb.com/united-states/tx/austin/2020-02-19/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2020-02-19/data/calendar.csv.gz"
"152","united-states","tx","austin","2020-01-12","http://data.insideairbnb.com/united-states/tx/austin/2020-01-12/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2020-01-12/data/calendar.csv.gz"
"153","united-states","tx","austin","2019-12-11","http://data.insideairbnb.com/united-states/tx/austin/2019-12-11/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2019-12-11/data/calendar.csv.gz"
"154","united-states","tx","austin","2019-11-12","http://data.insideairbnb.com/united-states/tx/austin/2019-11-12/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2019-11-12/data/calendar.csv.gz"
"155","united-states","tx","austin","2019-10-16","http://data.insideairbnb.com/united-states/tx/austin/2019-10-16/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2019-10-16/data/calendar.csv.gz"
"156","united-states","tx","austin","2019-09-19","http://data.insideairbnb.com/united-states/tx/austin/2019-09-19/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2019-09-19/data/calendar.csv.gz"
"157","united-states","tx","austin","2019-08-12","http://data.insideairbnb.com/united-states/tx/austin/2019-08-12/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2019-08-12/data/calendar.csv.gz"
"158","united-states","tx","austin","2019-07-12","http://data.insideairbnb.com/united-states/tx/austin/2019-07-12/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2019-07-12/data/calendar.csv.gz"
"159","united-states","tx","austin","2019-06-08","http://data.insideairbnb.com/united-states/tx/austin/2019-06-08/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2019-06-08/data/calendar.csv.gz"
"160","united-states","tx","austin","2019-05-14","http://data.insideairbnb.com/united-states/tx/austin/2019-05-14/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2019-05-14/data/calendar.csv.gz"
"161","united-states","tx","austin","2019-04-11","http://data.insideairbnb.com/united-states/tx/austin/2019-04-11/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2019-04-11/data/calendar.csv.gz"
"162","united-states","tx","austin","2019-03-08","http://data.insideairbnb.com/united-states/tx/austin/2019-03-08/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2019-03-08/data/calendar.csv.gz"
"163","united-states","tx","austin","2019-02-06","http://data.insideairbnb.com/united-states/tx/austin/2019-02-06/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2019-02-06/data/calendar.csv.gz"
"164","united-states","tx","austin","2019-01-14","http://data.insideairbnb.com/united-states/tx/austin/2019-01-14/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2019-01-14/data/calendar.csv.gz"
"165","united-states","tx","austin","2018-12-10","http://data.insideairbnb.com/united-states/tx/austin/2018-12-10/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2018-12-10/data/calendar.csv.gz"
"166","united-states","tx","austin","2018-11-12","http://data.insideairbnb.com/united-states/tx/austin/2018-11-12/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2018-11-12/data/calendar.csv.gz"
"167","united-states","tx","austin","2018-10-18","http://data.insideairbnb.com/united-states/tx/austin/2018-10-18/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2018-10-18/data/calendar.csv.gz"
"168","united-states","tx","austin","2018-09-12","http://data.insideairbnb.com/united-states/tx/austin/2018-09-12/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2018-09-12/data/calendar.csv.gz"
"169","united-states","tx","austin","2018-08-14","http://data.insideairbnb.com/united-states/tx/austin/2018-08-14/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2018-08-14/data/calendar.csv.gz"
"170","united-states","tx","austin","2018-07-10","http://data.insideairbnb.com/united-states/tx/austin/2018-07-10/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2018-07-10/data/calendar.csv.gz"
"171","united-states","tx","austin","2018-05-14","http://data.insideairbnb.com/united-states/tx/austin/2018-05-14/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2018-05-14/data/calendar.csv.gz"
"172","united-states","tx","austin","2018-04-12","http://data.insideairbnb.com/united-states/tx/austin/2018-04-12/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2018-04-12/data/calendar.csv.gz"
"173","united-states","tx","austin","2017-03-07","http://data.insideairbnb.com/united-states/tx/austin/2017-03-07/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2017-03-07/data/calendar.csv.gz"
"174","united-states","tx","austin","2015-11-07","http://data.insideairbnb.com/united-states/tx/austin/2015-11-07/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2015-11-07/data/calendar.csv.gz"
"175","united-states","tx","austin","2015-05-23","http://data.insideairbnb.com/united-states/tx/austin/2015-05-23/data/listings.csv.gz","http://data.insideairbnb.com/united-states/tx/austin/2015-05-23/data/calendar.csv.gz"
"176","spain","catalonia","barcelona","2020-09-12","http://data.insideairbnb.com/spain/catalonia/barcelona/2020-09-12/data/listings.csv.gz","http://data.insideairbnb.com/spain/catalonia/barcelona/2020-09-12/data/calendar.csv.gz"
"177","spain","catalonia","barcelona","2020-08-24","http://data.insideairbnb.com/spain/catalonia/barcelona/2020-08-24/data/listings.csv.gz","http://data.insideairbnb.com/spain/catalonia/barcelona/2020-08-24/data/calendar.csv.gz"
"178","spain","catalonia","barcelona","2020-07-17","http://data.insideairbnb.com/spain/catalonia/barcelona/2020-07-17/data/listings.csv.gz","http://data.insideairbnb.com/spain/catalonia/barcelona/2020-07-17/data/calendar.csv.gz"
"179","spain","catalonia","barcelona","2020-06-13","http://data.insideairbnb.com/spain/catalonia/barcelona/2020-06-13/data/listings.csv.gz","http://data.insideairbnb.com/spain/catalonia/barcelona/2020-06-13/data/calendar.csv.gz"
"180","spain","catalonia","barcelona","2020-05-11","http://data.insideairbnb.com/spain/catalonia/barcelona/2020-05-11/data/listings.csv.gz","http://data.insideairbnb.com/spain/catalonia/barcelona/2020-05-11/data/calendar.csv.gz"
"181","spain","catalonia","barcelona","2020-04-16","http://data.insideairbnb.com/spain/catalonia/barcelona/2020-04-16/data/listings.csv.gz","http://data.insideairbnb.com/spain/catalonia/barcelona/2020-04-16/data/calendar.csv.gz"
"182","spain","catalonia","barcelona","2020-03-16","http://data.insideairbnb.com/spain/catalonia/barcelona/2020-03-16/data/listings.csv.gz","http://data.insideairbnb.com/spain/catalonia/barcelona/2020-03-16/data/calendar.csv.gz"
"183","spain","catalonia","barcelona","2020-02-16","http://data.insideairbnb.com/spain/catalonia/barcelona/2020-02-16/data/listings.csv.gz","http://data.insideairbnb.com/spain/catalonia/barcelona/2020-02-16/data/calendar.csv.gz"
"184","spain","catalonia","barcelona","2020-01-10","http://data.insideairbnb.com/spain/catalonia/barcelona/2020-01-10/data/listings.csv.gz","http://data.insideairbnb.com/spain/catalonia/barcelona/2020-01-10/data/calendar.csv.gz"
"185","spain","catalonia","barcelona","2019-12-10","http://data.insideairbnb.com/spain/catalonia/barcelona/2019-12-10/data/listings.csv.gz","http://data.insideairbnb.com/spain/catalonia/barcelona/2019-12-10/data/calendar.csv.gz"
"186","spain","catalonia","barcelona","2019-11-09","http://data.insideairbnb.com/spain/catalonia/barcelona/2019-11-09/data/listings.csv.gz","http://data.insideairbnb.com/spain/catalonia/barcelona/2019-11-09/data/calendar.csv.gz"
"187","spain","catalonia","barcelona","2019-10-16","http://data.insideairbnb.com/spain/catalonia/barcelona/2019-10-16/data/listings.csv.gz","http://data.insideairbnb.com/spain/catalonia/barcelona/2019-10-16/data/calendar.csv.gz"
"188","spain","catalonia","barcelona","2019-09-17","http://data.insideairbnb.com/spain/catalonia/barcelona/2019-09-17/data/listings.csv.gz","http://data.insideairbnb.com/spain/catalonia/barcelona/2019-09-17/data/calendar.csv.gz"
"189","spain","catalonia","barcelona","2019-08-12","http://data.insideairbnb.com/spain/catalonia/barcelona/2019-08-12/data/listings.csv.gz","http://data.insideairbnb.com/spain/catalonia/barcelona/2019-08-12/data/calendar.csv.gz"
"190","spain","catalonia","barcelona","2019-07-10","http://data.insideairbnb.com/spain/catalonia/barcelona/2019-07-10/data/listings.csv.gz","http://data.insideairbnb.com/spain/catalonia/barcelona/2019-07-10/data/calendar.csv.gz"
"191","spain","catalonia","barcelona","2019-06-07","http://data.insideairbnb.com/spain/catalonia/barcelona/2019-06-07/data/listings.csv.gz","http://data.insideairbnb.com/spain/catalonia/barcelona/2019-06-07/data/calendar.csv.gz"
